{'artist': 'Faster Pussycat', 'song': 'Arizona Indian Doll', 'genre': 'Metal', 'alternative_artist': 'The Pussycat Dolls', 'add_to_final_records': True}
{'artist': 'Helloween', 'song': 'Born on Judgment Day', 'genre': 'Metal', 'alternative_artist': 'Helloween', 'add_to_final_records': True}
{'artist': 'Helloween', 'song': "Do You Know What You're Fighting For", 'genre': 'Metal', 'alternative_artist': 'Helloween', 'add_to_final_records': True}
{'artist': 'Helloween', 'song': 'My Life for One More Day', 'genre': 'Metal', 'alternative_artist': 'Helloween', 'add_to_final_records': True}
{'artist': 'Helloween', 'song': 'Silent Rain', 'genre': 'Metal', 'alternative_artist': 'Helloween', 'add_to_final_records': True}
{'artist': 'Helloween', 'song': 'The Shade in the Shadow', 'genre': 'Metal', 'alternative_artist': 'Helloween', 'add_to_final_records': True}
{'artist': 'Helloween', 'song': 'Get it Up', 'genre': 'Metal', 'alternative_artist': 'Helloween', 'add_to_final_records': True}
{'artist': 'Helloween', 'song': 'The King for a 1000 Years', 'genre': 'Metal', 'alternative_artist': 'Helloween', 'add_to_final_records': True}
{'artist': 'Helloween', 'song': 'Occasion Avenue', 'genre': 'Metal', 'alternative_artist': 'Helloween', 'add_to_final_records': True}
{'artist': 'Helloween', 'song': 'Warrior', 'genre': 'Metal', 'alternative_artist': 'Helloween', 'add_to_final_records': True}
{'artist': 'Helloween', 'song': 'As Long as I Fall', 'genre': 'Metal', 'alternative_artist': 'Helloween', 'add_to_final_records': True}
{'artist': 'Helloween', 'song': 'Victim of Fate', 'genre': 'Metal', 'alternative_artist': 'Helloween', 'add_to_final_records': True}
{'artist': 'Helloween', 'song': 'Starlight', 'genre': 'Metal', 'alternative_artist': 'Helloween', 'add_to_final_records': True}
{'artist': 'Helloween', 'song': 'Murderer', 'genre': 'Metal', 'alternative_artist': 'Helloween', 'add_to_final_records': True}
{'artist': 'Helloween', 'song': 'Cry for Freedom', 'genre': 'Metal', 'alternative_artist': 'Helloween', 'add_to_final_records': True}
{'artist': 'Extol', 'song': 'Gloriana', 'genre': 'Metal', 'alternative_artist': 'Gloriana', 'add_to_final_records': True}
{'artist': 'Ace Frehley', 'song': 'Reckless', 'genre': 'Metal', 'alternative_artist': 'Reckless Kelly', 'add_to_final_records': True}
{'artist': 'Lonely Men In Bars', 'song': 'Back in the 80s We Had Style (And Eddie Murphy)', 'genre': 'Metal', 'alternative_artist': 'Eddie Murphy', 'add_to_final_records': True}
{'artist': 'Throwing Stuff', 'song': 'This Song Is Really Just Called Tracy Chapman', 'genre': 'Metal', 'alternative_artist': 'Tracy Chapman', 'add_to_final_records': True}
{'artist': 'Avenged Sevenfold', 'song': 'St. James (Bonus Track)', 'genre': 'Metal', 'alternative_artist': 'James King', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Warriors of the World United', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Die for Metal', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The Sons of Odin', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Sleipnir', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Gods of War', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Hymn of the Immortal Warriors', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Odin', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Hand of Doom', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Call To Arms', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Die With Honor', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Loki God of Fire', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Overture to Odin', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Blood Brothers', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The Blood of Odin', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Manowarriors', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'King of Kings', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Army of the Dead, Pt. 1', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Glory Majesty Unity', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Swords In the Wind', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The Fight For Freedom', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Hail,Kill And Die', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Expendable', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'An American Trilogy', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Army of the Dead, Pt. 2', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Overture to the Hymn of the Immortal Warriors', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The Lord of Steel', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'El Gringo', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Fight Until We Die', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The March', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Annihilation', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Born In a Grave', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Black List', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The Dawn of Battle', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'House of Death', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Touch the Sky', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Righteous Glory', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Valhalla', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Nessun Dorma', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'March For Revenge', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Each Dawn I Die', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Thor (The Powerhead)', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Hail to England', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Gates of Valhalla', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Born in a Grave', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Revelation', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Warlord', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'All Men Play On Ten', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Hatred', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The Blood of the Kings MMXIV', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The Kingdom of Steel', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The Sting of the Bumblebee MMXIV', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Kings of Metal MMXIV', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Hail Kill and Die', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Thy Kingdom Come MMXIV', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Hail and Kill MMXIV', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Gloves of Metal', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Sign of the Hammer', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The Heart of Steel MMXIV (Guitar Instrumental)', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The Ascension', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'On Wheels of Fire MMXIV', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Kill With Power', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Secrets of Steel', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Army of the Immortals', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Black Arrows', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Thy Crown and Thy Ring MMXIV (Orchestral Version)', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'I Believe', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The Heart of Steel MMXIV (Acoustic Intro)', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The Crown And the Ring', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Thunderpick', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': "A Warrior's Prayer MMXIV", 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Let the Gods Decide', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Battle Hymn', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Thy Crown and Thy Ring MMXIV (Metal Version)', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Guyana (Cult of the Damned)', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Thy Crown and Thy Ring MMXIV (Orchestral Version - Instrumental)', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Thunder In the Sky', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Blood of My Enemies', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Bridge of Death', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The Oath', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'God Or Man', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Animals', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Mountains', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'The Heart of Steel MMXIV (Orchestral Intro Version) [Instrumental]', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Otac', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': '父', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Apa', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Father', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Baba', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Far', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Πατέρα', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Tatko', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Padre', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Mon Père', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Isä', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Vater', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Tată', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Stille Nacht', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Ojciec', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Pai', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Silent Night', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Die For Metal', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Hymn of the Immortal Warrior', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Secret of Steel', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Hail And Kill', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Army of the Dead', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Manowar', 'song': 'Black Wind, Fire And Steel', 'genre': 'Metal', 'alternative_artist': 'Manowar', 'add_to_final_records': True}
{'artist': 'Dream Theater', 'song': 'Octavarium', 'genre': 'Metal', 'alternative_artist': 'Wilson Phillips', 'add_to_final_records': True}
{'artist': 'Sever the Drama', 'song': 'Wilson Phillips Anselmo', 'genre': 'Metal', 'alternative_artist': 'Wilson Phillips', 'add_to_final_records': True}
{'artist': 'Ready,Set,Fall', 'song': 'Skyscrapers', 'genre': 'Metal', 'alternative_artist': 'The Ready Set', 'add_to_final_records': True}
{'artist': 'Ready,Set,Fall', 'song': 'Buried Alive', 'genre': 'Metal', 'alternative_artist': 'The Ready Set', 'add_to_final_records': True}
{'artist': 'Ready,Set,Fall', 'song': 'Labyrinth', 'genre': 'Metal', 'alternative_artist': 'The Ready Set', 'add_to_final_records': True}
{'artist': 'Ready,Set,Fall', 'song': 'The Temple Is Me', 'genre': 'Metal', 'alternative_artist': 'The Ready Set', 'add_to_final_records': True}
{'artist': 'Ready,Set,Fall', 'song': 'Honor', 'genre': 'Metal', 'alternative_artist': 'The Ready Set', 'add_to_final_records': True}
{'artist': 'Ready,Set,Fall', 'song': 'Meri Maat', 'genre': 'Metal', 'alternative_artist': 'The Ready Set', 'add_to_final_records': True}
{'artist': 'Ready,Set,Fall', 'song': 'Deceiving Lights', 'genre': 'Metal', 'alternative_artist': 'The Ready Set', 'add_to_final_records': True}
{'artist': 'Ready,Set,Fall', 'song': 'Is This a Happy Ending?', 'genre': 'Metal', 'alternative_artist': 'The Ready Set', 'add_to_final_records': True}
