{'artist': 'Dick Dale', 'song': "It's Beginning to Look a Lot Like Christmas", 'genre': 'Holiday', 'alternative_artist': 'Dick Dale', 'add_to_final_records': True}
{'artist': 'Haley Reinhart & Casey Abrams', 'song': "Baby, It's Cold Outside", 'genre': 'Holiday', 'alternative_artist': 'Haley Reinhart', 'add_to_final_records': True}
{'artist': 'Haley Reinhart', 'song': 'Santa I Just Want You (From Hallmark TV Movie "Crown for Christmas")', 'genre': 'Holiday', 'alternative_artist': 'Haley Reinhart', 'add_to_final_records': True}
{'artist': 'Bryan White', 'song': 'Finding Christmas', 'genre': 'Holiday', 'alternative_artist': 'Bryan White', 'add_to_final_records': True}
{'artist': 'Bryan White', 'song': 'The First Noel', 'genre': 'Holiday', 'alternative_artist': 'Bryan White', 'add_to_final_records': True}
{'artist': 'Bryan White', 'song': "Bryan's Favorite Christmas Memory", 'genre': 'Holiday', 'alternative_artist': 'Bryan White', 'add_to_final_records': True}
{'artist': 'Bryan White', 'song': 'God Rest Ye Merry Gentlemen', 'genre': 'Holiday', 'alternative_artist': 'Bryan White', 'add_to_final_records': True}
{'artist': 'Bryan White', 'song': 'The Heart of Christmas', 'genre': 'Holiday', 'alternative_artist': 'Bryan White', 'add_to_final_records': True}
{'artist': 'Bryan White', 'song': 'White Christmas', 'genre': 'Holiday', 'alternative_artist': 'Bryan White', 'add_to_final_records': True}
{'artist': 'Bryan White', 'song': 'Linus And Lucy (Charlie Brown)', 'genre': 'Holiday', 'alternative_artist': 'Bryan White', 'add_to_final_records': True}
{'artist': 'Bryan White', 'song': 'Santa Claus Is Coming To Town', 'genre': 'Holiday', 'alternative_artist': 'Bryan White', 'add_to_final_records': True}
{'artist': 'Bryan White', 'song': 'Run Rudolph Run', 'genre': 'Holiday', 'alternative_artist': 'Bryan White', 'add_to_final_records': True}
{'artist': 'Ella Beckham', 'song': 'Joy to the World (feat. Bryan White & JoAnna Janét)', 'genre': 'Holiday', 'alternative_artist': 'Bryan White', 'add_to_final_records': True}
{'artist': 'Bryan Senatore', 'song': 'White X-mas', 'genre': 'Holiday', 'alternative_artist': 'Bryan White', 'add_to_final_records': True}
{'artist': 'K.T. Oslin', 'song': 'Blue Christmas', 'genre': 'Holiday', 'alternative_artist': 'K', 'add_to_final_records': True}
{'artist': 'Barry Manilow', 'song': "Baby, It's Cold Outside (With K.T. Oslin)", 'genre': 'Holiday', 'alternative_artist': 'K', 'add_to_final_records': True}
{'artist': 'Barry Manilow', 'song': "Baby, It's Cold Outside (with K.T. Oslin)", 'genre': 'Holiday', 'alternative_artist': 'K', 'add_to_final_records': True}
{'artist': 'Ying Yang Twins', 'song': 'Deck da Club', 'genre': 'Holiday', 'alternative_artist': 'Ying Yang Twins', 'add_to_final_records': True}
{'artist': 'Los Lonely Boys', 'song': 'Run Run Rudolph', 'genre': 'Holiday', 'alternative_artist': 'Los Lonely Boys', 'add_to_final_records': True}
{'artist': 'Los Lonely Boys', 'song': 'Santa Claus Is Coming to Town', 'genre': 'Holiday', 'alternative_artist': 'Los Lonely Boys', 'add_to_final_records': True}
{'artist': 'Los Lonely Boys', 'song': "I've Longed for Christmas", 'genre': 'Holiday', 'alternative_artist': 'Los Lonely Boys', 'add_to_final_records': True}
{'artist': 'Los Lonely Boys', 'song': 'Rudolph the Red-Nosed Reindeer', 'genre': 'Holiday', 'alternative_artist': 'Los Lonely Boys', 'add_to_final_records': True}
{'artist': 'Los Lonely Boys', 'song': 'Feliz Navidad', 'genre': 'Holiday', 'alternative_artist': 'Los Lonely Boys', 'add_to_final_records': True}
{'artist': 'Los Lonely Boys', 'song': 'Carol of the Bells', 'genre': 'Holiday', 'alternative_artist': 'Los Lonely Boys', 'add_to_final_records': True}
{'artist': 'Los Lonely Boys', 'song': "She'll Be My Everything for Christmas", 'genre': 'Holiday', 'alternative_artist': 'Los Lonely Boys', 'add_to_final_records': True}
{'artist': 'Los Lonely Boys', 'song': 'Away In a Manger', 'genre': 'Holiday', 'alternative_artist': 'Los Lonely Boys', 'add_to_final_records': True}
{'artist': 'Los Lonely Boys', 'song': 'Silent Night', 'genre': 'Holiday', 'alternative_artist': 'Los Lonely Boys', 'add_to_final_records': True}
{'artist': 'Los Lonely Boys', 'song': 'Jingle Bells', 'genre': 'Holiday', 'alternative_artist': 'Los Lonely Boys', 'add_to_final_records': True}
{'artist': 'Scotty McCreery', 'song': 'Christmas in Heaven', 'genre': 'Holiday', 'alternative_artist': 'Scotty McCreery', 'add_to_final_records': True}
{'artist': 'Scotty McCreery', 'song': 'Holly Jolly Christmas', 'genre': 'Holiday', 'alternative_artist': 'Scotty McCreery', 'add_to_final_records': True}
{'artist': 'Scotty McCreery', 'song': "Christmas Comin' Round Again", 'genre': 'Holiday', 'alternative_artist': 'Scotty McCreery', 'add_to_final_records': True}
{'artist': 'Scotty McCreery', 'song': 'Winter Wonderland', 'genre': 'Holiday', 'alternative_artist': 'Scotty McCreery', 'add_to_final_records': True}
{'artist': 'Scotty McCreery', 'song': 'Santa Claus Is Back in Town', 'genre': 'Holiday', 'alternative_artist': 'Scotty McCreery', 'add_to_final_records': True}
{'artist': 'Scotty McCreery', 'song': 'Mary Did You Know?', 'genre': 'Holiday', 'alternative_artist': 'Scotty McCreery', 'add_to_final_records': True}
{'artist': 'Scotty McCreery', 'song': 'Let It Snow', 'genre': 'Holiday', 'alternative_artist': 'Scotty McCreery', 'add_to_final_records': True}
{'artist': 'Scotty McCreery', 'song': 'Jingle Bells', 'genre': 'Holiday', 'alternative_artist': 'Scotty McCreery', 'add_to_final_records': True}
{'artist': 'Scotty McCreery', 'song': 'O Holy Night', 'genre': 'Holiday', 'alternative_artist': 'Scotty McCreery', 'add_to_final_records': True}
{'artist': 'Scotty McCreery', 'song': 'First Noel', 'genre': 'Holiday', 'alternative_artist': 'Scotty McCreery', 'add_to_final_records': True}
{'artist': 'Scotty McCreery', 'song': 'The Christmas Song', 'genre': 'Holiday', 'alternative_artist': 'Scotty McCreery', 'add_to_final_records': True}
{'artist': 'Helen Cornelius', 'song': 'The First Noel', 'genre': 'Holiday', 'alternative_artist': 'Helen Cornelius', 'add_to_final_records': True}
{'artist': 'David Archuleta & Nathan Pacheco', 'song': 'The Prayer', 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'David Archuleta & Charice Pempengco', 'song': 'Have Yourself a Merry Little Christmas (feat. Charice Pempengco)', 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'David Archuleta', 'song': 'O Holy Night', 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'The Piano Guys, David Archuleta & Peter Hollens', 'song': 'Angels from the Realms of Glory', 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'David Archuleta', 'song': 'Pat-A-Pan', 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'David Archuleta', 'song': 'Angels We Have Heard On High', 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'David Archuleta', 'song': 'Silent Night', 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'David Archuleta', 'song': 'The First Noel', 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'David Archuleta', 'song': 'O Come All Ye Faithful', 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'David Archuleta', 'song': "I'll Be Home for Christmas", 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'David Archuleta', 'song': 'Melodies of Christmas', 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'David Archuleta', 'song': 'Ave Maria', 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'David Archuleta', 'song': 'Joy to the World', 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'David Archuleta', 'song': 'What Child Is This', 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'David Archuleta', 'song': 'Riu Riu Chiu', 'genre': 'Holiday', 'alternative_artist': 'David Archuleta', 'add_to_final_records': True}
{'artist': 'Austin Mahone', 'song': 'Silent Night', 'genre': 'Holiday', 'alternative_artist': 'Austin Mahone', 'add_to_final_records': True}
{'artist': 'Katharine McPhee', 'song': 'O Holy Night', 'genre': 'Holiday', 'alternative_artist': 'Katharine McPhee', 'add_to_final_records': True}
{'artist': 'Katharine McPhee', 'song': 'O Come All Ye Faithful', 'genre': 'Holiday', 'alternative_artist': 'Katharine McPhee', 'add_to_final_records': True}
{'artist': 'Katharine McPhee', 'song': 'Who Would Imagine a King', 'genre': 'Holiday', 'alternative_artist': 'Katharine McPhee', 'add_to_final_records': True}
{'artist': 'Katharine McPhee', 'song': "It's Not Christmas Without You", 'genre': 'Holiday', 'alternative_artist': 'Katharine McPhee', 'add_to_final_records': True}
{'artist': 'Katharine McPhee', 'song': 'Christmas Is the Time', 'genre': 'Holiday', 'alternative_artist': 'Katharine McPhee', 'add_to_final_records': True}
{'artist': 'Katharine McPhee', 'song': 'White Christmas', 'genre': 'Holiday', 'alternative_artist': 'Katharine McPhee', 'add_to_final_records': True}
{'artist': 'Katharine McPhee', 'song': 'Medley: O Little Town of Bethlehem / Away In a Manger', 'genre': 'Holiday', 'alternative_artist': 'Katharine McPhee', 'add_to_final_records': True}
{'artist': 'Katharine McPhee', 'song': "What Are You Doing New Year's Eve", 'genre': 'Holiday', 'alternative_artist': 'Katharine McPhee', 'add_to_final_records': True}
{'artist': 'Katharine McPhee', 'song': 'Silver Bells', 'genre': 'Holiday', 'alternative_artist': 'Katharine McPhee', 'add_to_final_records': True}
{'artist': 'Katharine McPhee', 'song': "It's Beginning to Look a Lot Like Christmas", 'genre': 'Holiday', 'alternative_artist': 'Katharine McPhee', 'add_to_final_records': True}
{'artist': 'Katharine McPhee', 'song': 'Jingle Bells', 'genre': 'Holiday', 'alternative_artist': 'Katharine McPhee', 'add_to_final_records': True}
{'artist': 'Katharine McPhee & Chris Botti', 'song': 'Have Yourself a Merry Little Christmas', 'genre': 'Holiday', 'alternative_artist': 'Katharine McPhee', 'add_to_final_records': True}
{'artist': 'Darius Rucker', 'song': 'What God Wants for Christmas', 'genre': 'Holiday', 'alternative_artist': 'Darius Rucker', 'add_to_final_records': True}
{'artist': 'Darius Rucker', 'song': "Baby, It's Cold Outside (feat. Sheryl Crow)", 'genre': 'Holiday', 'alternative_artist': 'Darius Rucker', 'add_to_final_records': True}
{'artist': 'Darius Rucker', 'song': 'Candy Cane Christmas', 'genre': 'Holiday', 'alternative_artist': 'Darius Rucker', 'add_to_final_records': True}
{'artist': 'Darius Rucker', 'song': "I'll Be Home For Christmas", 'genre': 'Holiday', 'alternative_artist': 'Darius Rucker', 'add_to_final_records': True}
{'artist': 'Darius Rucker', 'song': 'Please Come Home For Christmas', 'genre': 'Holiday', 'alternative_artist': 'Darius Rucker', 'add_to_final_records': True}
{'artist': 'Darius Rucker', 'song': "You're a Mean One, Mr. Grinch", 'genre': 'Holiday', 'alternative_artist': 'Darius Rucker', 'add_to_final_records': True}
{'artist': 'Darius Rucker', 'song': 'Winter Wonderland', 'genre': 'Holiday', 'alternative_artist': 'Darius Rucker', 'add_to_final_records': True}
{'artist': 'Darius Rucker', 'song': 'O Come, All Ye Faithful', 'genre': 'Holiday', 'alternative_artist': 'Darius Rucker', 'add_to_final_records': True}
{'artist': 'Darius Rucker', 'song': 'Hark! The Herald Angels Sing', 'genre': 'Holiday', 'alternative_artist': 'Darius Rucker', 'add_to_final_records': True}
{'artist': 'Darius Rucker', 'song': 'Have Yourself a Merry Little Christmas', 'genre': 'Holiday', 'alternative_artist': 'Darius Rucker', 'add_to_final_records': True}
{'artist': 'Darius Rucker', 'song': 'White Christmas', 'genre': 'Holiday', 'alternative_artist': 'Darius Rucker', 'add_to_final_records': True}
{'artist': 'Darius Rucker', 'song': 'Let It Snow, Let It Snow, Let It Snow', 'genre': 'Holiday', 'alternative_artist': 'Darius Rucker', 'add_to_final_records': True}
{'artist': 'Darius Rucker', 'song': 'What God Wants For Christmas', 'genre': 'Holiday', 'alternative_artist': 'Darius Rucker', 'add_to_final_records': True}
{'artist': 'Big & Rich', 'song': 'Blue Christmas', 'genre': 'Holiday', 'alternative_artist': 'big and rich', 'add_to_final_records': True}
{'artist': 'Lambert, Hendricks & Ross', 'song': 'Halloween Spooks', 'genre': 'Holiday', 'alternative_artist': 'Spooks', 'add_to_final_records': True}
{'artist': 'Ariana Grande', 'song': 'Santa Tell Me', 'genre': 'Holiday', 'alternative_artist': 'Ariana Grande', 'add_to_final_records': True}
{'artist': 'Ariana Grande', 'song': 'Last Christmas', 'genre': 'Holiday', 'alternative_artist': 'Ariana Grande', 'add_to_final_records': True}
{'artist': 'Ariana Grande', 'song': 'Winter Things', 'genre': 'Holiday', 'alternative_artist': 'Ariana Grande', 'add_to_final_records': True}
{'artist': 'Ariana Grande', 'song': 'December', 'genre': 'Holiday', 'alternative_artist': 'Ariana Grande', 'add_to_final_records': True}
{'artist': 'Ariana Grande', 'song': 'True Love', 'genre': 'Holiday', 'alternative_artist': 'Ariana Grande', 'add_to_final_records': True}
{'artist': 'Ariana Grande', 'song': 'Wit It This Christmas', 'genre': 'Holiday', 'alternative_artist': 'Ariana Grande', 'add_to_final_records': True}
{'artist': 'Ariana Grande', 'song': 'Santa Baby (feat. Liz Gillies)', 'genre': 'Holiday', 'alternative_artist': 'Ariana Grande', 'add_to_final_records': True}
{'artist': 'Ariana Grande', 'song': 'Not Just on Christmas', 'genre': 'Holiday', 'alternative_artist': 'Ariana Grande', 'add_to_final_records': True}
{'artist': 'Ariana Grande', 'song': 'Snow In California', 'genre': 'Holiday', 'alternative_artist': 'Ariana Grande', 'add_to_final_records': True}
{'artist': 'Ariana Grande', 'song': 'Love Is Everything', 'genre': 'Holiday', 'alternative_artist': 'Ariana Grande', 'add_to_final_records': True}
{'artist': 'Jim Lauderdale', 'song': 'Holly & Her Mistletoe', 'genre': 'Holiday', 'alternative_artist': 'Jim Lauderdale', 'add_to_final_records': True}
{'artist': 'Aly & AJ', 'song': 'Greatest Time of Year', 'genre': 'Holiday', 'alternative_artist': 'Aly & AJ', 'add_to_final_records': True}
{'artist': 'Aly & AJ', 'song': 'Let It Snow', 'genre': 'Holiday', 'alternative_artist': 'Aly & AJ', 'add_to_final_records': True}
{'artist': 'Aly & AJ', 'song': 'Deck the Halls', 'genre': 'Holiday', 'alternative_artist': 'Aly & AJ', 'add_to_final_records': True}
{'artist': 'Aly & AJ', 'song': 'We Three Kings', 'genre': 'Holiday', 'alternative_artist': 'Aly & AJ', 'add_to_final_records': True}
{'artist': 'Aly & AJ', 'song': 'Little Drummer Boy', 'genre': 'Holiday', 'alternative_artist': 'Aly & AJ', 'add_to_final_records': True}
{'artist': 'Aly & AJ', 'song': 'Not This Year', 'genre': 'Holiday', 'alternative_artist': 'Aly & AJ', 'add_to_final_records': True}
{'artist': 'Aly & AJ', 'song': 'The First Noel', 'genre': 'Holiday', 'alternative_artist': 'Aly & AJ', 'add_to_final_records': True}
{'artist': 'Aly & AJ', 'song': "I'll Be Home for Christmas", 'genre': 'Holiday', 'alternative_artist': 'Aly & AJ', 'add_to_final_records': True}
{'artist': 'Aly & AJ', 'song': 'Joy to the World', 'genre': 'Holiday', 'alternative_artist': 'Aly & AJ', 'add_to_final_records': True}
{'artist': "Rosie O'Donnell & Trisha Yearwood", 'song': 'Santa On the Rooftop', 'genre': 'Holiday', 'alternative_artist': 'Trisha Yearwood', 'add_to_final_records': True}
{'artist': 'Trisha Yearwood', 'song': 'Away in a Manger', 'genre': 'Holiday', 'alternative_artist': 'Trisha Yearwood', 'add_to_final_records': True}
{'artist': 'Trisha Yearwood & Vince Gill', 'song': 'An Angel Gets Its Wings', 'genre': 'Holiday', 'alternative_artist': 'Trisha Yearwood', 'add_to_final_records': True}
{'artist': 'Trisha Yearwood', 'song': 'Have Yourself a Merry Little Christmas', 'genre': 'Holiday', 'alternative_artist': 'Trisha Yearwood', 'add_to_final_records': True}
{'artist': 'Trisha Yearwood', 'song': 'Santa Claus Is Back In Town', 'genre': 'Holiday', 'alternative_artist': 'Trisha Yearwood', 'add_to_final_records': True}
{'artist': 'Trisha Yearwood', 'song': 'Away In a Manger', 'genre': 'Holiday', 'alternative_artist': 'Trisha Yearwood', 'add_to_final_records': True}
{'artist': 'Trisha Yearwood', 'song': "I'll Be Home For Christmas", 'genre': 'Holiday', 'alternative_artist': 'Trisha Yearwood', 'add_to_final_records': True}
{'artist': 'Trisha Yearwood', 'song': 'Take a Walk Through Bethlehem', 'genre': 'Holiday', 'alternative_artist': 'Trisha Yearwood', 'add_to_final_records': True}
{'artist': 'Trisha Yearwood', 'song': 'The Christmas Song (Chestnuts Roasting On an Open Fire)', 'genre': 'Holiday', 'alternative_artist': 'Trisha Yearwood', 'add_to_final_records': True}
{'artist': 'Alice Cooper, Billy Sheehan, John 5 & Vinny Appice', 'song': 'Santa Claus Is Coming to Town', 'genre': 'Holiday', 'alternative_artist': 'Alice Cooper', 'add_to_final_records': True}
{'artist': 'Plácido Domingo, Sarah Brightman, Steven Mercurio, Gumpoldskirchner Spatzen & Vienna Symphony Orchestra', 'song': 'Angels from the Realms of Glory', 'genre': 'Holiday', 'alternative_artist': 'Sarah Brightman', 'add_to_final_records': True}
{'artist': 'Tanya Tucker', 'song': 'Christmas to Christmas', 'genre': 'Holiday', 'alternative_artist': 'Tanya Tucker', 'add_to_final_records': True}
{'artist': 'Tanya Tucker', 'song': 'Merry Christmas Wherever You Are', 'genre': 'Holiday', 'alternative_artist': 'Tanya Tucker', 'add_to_final_records': True}
{'artist': 'Kelly Willis & Bruce Robison', 'song': "Baby, It's Cold Outside", 'genre': 'Holiday', 'alternative_artist': 'Bruce Robison', 'add_to_final_records': True}
